PIUUID	UUIDS	NUMPAPERS
d8e26da2-dae1-34df-acef-366b3ca7340f	7d0d0821-6b6d-330a-80a2-9139842804cb,e99a960e-d86e-3738-bde5-dc18926e2cf3,4821389d-0bf8-3336-875e-9445adf41cbb,f2c632b5-e8ed-3d76-bb0e-636517d0ea9b,c0486f7a-6341-3bf3-8383-9922fa935205,ad295b80-3db6-3a4e-9890-07c5f64397ca,b5b44adf-ca3f-3ccf-8ab7-5064f867234a,9500b771-44ff-3de9-9c61-e97cdb2496c0,199bed5c-80d8-32bb-890c-f7423da971d4,ea42c2ee-430b-3669-b6fd-def4eb28ba10,9ebe1620-6473-302f-9d32-3b6379af5304	2,1,1,1,1,1,1,1,1,1,1
488d0e11-b2ab-398d-b80d-3b0dc1eceb51	f650127a-1249-39dc-a9ad-4788a4fcb9a5,081a9ac5-3e04-3049-83cd-4767a666776f,4c967eca-67cd-3f4c-b6f8-86b87d31301b,107cc10f-4329-399c-80f2-136fadaca8ce,a60012f5-b752-38d7-a3a8-46c70e39efdf	1,1,1,1,1
0d587abb-6ce0-353e-8733-f692bc34fcaf	88491bbe-86e0-32ec-ab49-99c686cc0e8a,b156021e-12af-3c02-b9e1-2fc5a7ffb33c,9d551a78-9f39-348e-87d5-83e628f92739,55eb4efb-eea6-30b6-98b3-3b51ab1041ea,227891c9-6fcb-3308-a014-3a996581e88e,169a7619-9375-3773-ba95-20e75c26cb06,99de1fa1-bea6-3663-bd6e-41b3bcfc3a96,891be728-0705-301f-9310-c45882714986,0cbe4312-1de4-3aa4-9da1-220f296e2bae,517306d7-4e65-3841-9875-06b20872fce9,c77d4244-a1a9-3b72-b78e-f2dbc5875aec,4914a132-d17b-3289-ada2-0b1f0f341c04,7188418d-11f0-39a0-b0d3-df888be1e321,1c46c819-8829-3d6f-99dd-d2c229641bcd	3,2,2,2,2,1,1,1,1,1,1,1,1,1
7a604c62-c660-3d10-b11c-97173bfe30bf	345bc834-26c7-3014-aab0-6ad1ce3c79b4,6e1e8a14-2622-308c-93fa-c8dc0c8e14ab,43821d14-56a4-3877-8532-5f0f7fad0145	1,1,1
dda3bba5-d68f-3ea0-947b-6304250a27de	3a733667-f5e9-306c-8d54-b2a61ab9eab5,89ae91fe-64ca-3f28-a686-e205cdbc3f39,988e4e29-6333-36f4-8105-29ecef46d3c4,7eade2ce-d6c1-3024-9dcf-d92303424651	1,1,1,1
9c764a29-7ae0-3d31-8b26-0ca520ea07fd	96659901-38e3-3bab-ae4d-1b3f6ba14617,d041c536-ae29-3b92-bb1f-0959ca821548,cddbccaf-a4f2-36a7-bf2a-62092853468e,59847730-a997-3309-a81f-43834447f2d6,5dd9f241-1330-37d4-9aaf-ffb2c28ab528,f2cf9af1-5989-3cf9-abc0-e75f36dea505,51bcd224-ca31-3fa4-86db-709691b77844,a0e641e2-e124-38ca-affa-f07171149b01	2,1,1,1,1,1,1,1
7e0cb5f9-09e3-3ff7-bdcf-f02a935d5ce8	ddac8f14-b0ae-3ae3-89e1-7413f739c6be,a3fab922-4b1e-31ee-97e2-dd67de553d8b,a14a8c41-382e-3499-9340-beabdc247ad7,8759b55e-6cbb-34f4-ae93-0e313c46f1ca,57003d9e-e60f-3079-bdbd-47e6175168dc,74930401-b208-3462-a30f-b2bc3705c062,83345273-f48a-3215-acb5-992b3b8d1943,7f9d4a91-a039-32c2-b795-3e6e3b5adcf1,851d7e55-53d8-3efe-8c6f-a39fda9dad02,c3609cc9-fe60-3859-989d-3db69f33716f,863bbce3-1e75-3f45-bd7f-32087f6a3efa,56525b44-9f9c-3ed6-aab2-13dec8518242,32d62317-4f53-3974-a137-8303b8906265,eb8ef6a6-5c62-3d3f-bf67-73172ae1cfc0,863a79db-c98e-3a0b-aa50-2c712f1c4f1c,fd033672-a87d-374f-b121-7377e501fe89,ceaae0d9-03b7-3a83-a86e-07b27e9d3fc0,405fe3d2-d715-35c9-a389-35d46f699b38,5f056e71-90ed-345c-a2fb-c3e854712888,9ddc7809-d194-3cb4-9e26-0ac08ebfb965,c3c59521-078f-392f-bd6d-bcfb74af3528,593a6a43-2ad2-3faa-9185-d8c5288eb5fa,32703536-8028-31f2-b49c-7213d98d5aad,7fd7cad6-f11f-3471-b253-59842488d8f4,e611b29f-770e-3baf-8362-f40e1a682971,085aa4e5-c5a5-3e29-b35c-0a3f3eb393d7	8,7,6,4,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13d5bdf6-bb5e-379a-a533-4890d1a74543	68751dd8-4308-39a2-b16b-a654f8718050,9e748721-fefb-3247-b3d2-b4bf020f802e,493caccd-9c42-3ff1-acd2-9cf69df601aa,f9616714-bd2e-36d7-9612-9d540df1e1a1,53194520-7bcc-3f66-ad4e-0e217c13455c,4e1136a7-ec11-3ef7-ab2f-72323214eb41,07482f21-6ca0-3866-9bb6-99cf8f9d55bb,a920d773-98a3-3d65-b109-cd282c0c88dd,487c509e-6880-3733-8311-2ebad726e608,0d918086-ec55-3238-a1f8-56764db25a9f,37a96e69-32cb-3402-bb00-5d0014bb7c35,8056a5ed-9777-3197-bdcf-8576de56cc00,3f067f29-5910-3dcf-8405-b23301b1d4ac,e83d4dd9-fd0c-3d63-bb27-84a78d5a6a2f,23897f53-3e7f-3a11-b925-736b6199d238,6a6ba551-2058-3be6-8a0a-8b4c6db6aac1,463db76c-87c0-3f5e-aec7-352b01dc232c,9371d1ea-8fac-34d9-8a1d-ef522406b54d,c84320db-4f7c-3d95-b3c6-3bca80782b6d,d1b504df-d0a3-3a7b-8282-e958cb991ff6,c27bc95e-a9b5-3236-a448-25407cf5d25b,35ba2416-55a1-36cc-83d3-9eb30e607e92,593d2a99-e596-3fdd-9352-84be582bf92f,e6cf37ec-665c-3465-a9d9-83a61eac3efb,0db13e55-dfd9-38a5-a375-7c939a37635f,851d7e55-53d8-3efe-8c6f-a39fda9dad02,013ac918-bcf4-3b4b-8479-35b1ae358543,e0312915-2bd4-332d-aea2-99cef510a41f,548d1bf5-253a-3970-b6cb-e202fb9b6a01,8085fa21-f514-3fd8-ab93-b5e5d743992e,47e889e6-d403-3992-acfe-a1da030d2fc2,ffc5a29f-0e36-3a93-a363-5437f902fdfc,af9fc808-676d-34d0-88a5-2083731bb26f,670f2999-bf25-3a70-909b-888dd226199e,2a79a6f4-acdd-314f-bb3c-e9d45ca40105,97d5a587-d5a8-3062-ba5a-c6006548038f,551e7f3a-74d8-340c-8947-9fe7203ed728,de7ad4ee-ef32-31b7-9f3c-a0d61e3076c0,57d0ca0f-7f31-3153-b6ef-3b158a0120b3,edfcab36-155f-31fd-8591-7af11a736ef5,5aae786e-d51d-339d-92bc-906f41e94a66,016804e8-9b40-31d6-be68-ec2cb63d22f3,9f4d3007-46ea-3fac-911a-299464578e01,d319dcf9-f0d9-3c45-8728-0d5aa24f4b14,b12b5e16-1bd7-3d86-8d73-af13d41d9aeb,eaf3005f-9733-322f-ae18-bebfbd0923c1,fc9de04b-ac1b-3b74-ba37-24deb3e2be5b,ade9b2e2-eb47-38fd-baa8-799cd2c0c389,76ca2dd3-807d-3aad-a15d-59ab487cccbe,25602269-1fda-3eb9-b6c3-782f1f0e287b,dbb50433-527c-3db9-a33b-0ed2c61a35de,b591d188-e523-30c8-b630-a38bd88c9b39,a783d290-ccd9-3118-84c8-d07a65ecb890,f49e025a-740d-372f-8344-54c8883743cf	21,10,9,9,9,9,9,8,8,8,6,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a6a4a9a5-3a94-3574-9d3f-6016d0b8b27f	ac958d8b-2f87-3584-b5c5-ae930c693904,a228bda2-0012-3e19-aac6-94aeaaa537cb,469cb138-ed94-3899-b98f-873795536ee7,a6fe6dc0-3fcc-3437-9ecf-3e09d7289211	1,1,1,1
99c31520-4831-3e85-8372-430f95869293	c77153f6-0951-3fb2-b32d-b6cccec1792c,8f222cce-e1b5-3afc-be26-68fae4eb7ca0,5568c674-0f96-3b9b-bbc7-fe9c6cf338bc,7cb6ffa2-8a09-3378-a3b5-194744e008dc,a802706f-0e27-348c-9f09-1035e2e703fd,0fb39d53-80d5-355a-b4ea-7115548ee88d,ca38e7bf-2520-31a7-91b0-23991d0f97fc,7b4d92a9-461a-3568-8133-e53206279e6e,f91cec2c-6b7a-3cbf-a294-6e18492a2ecb,9df9c58d-44e5-3557-b1c7-daf99385a832,ada0ad63-0d3a-3d4c-ab42-20b31a5639f3,c4a9c35f-9984-35eb-8309-2f99c3c98e7f,3a733667-f5e9-306c-8d54-b2a61ab9eab5,e40ef458-353a-3415-a626-3c8d694b8e21,0b9c8911-17c7-30e2-9cd4-cfb5dc8a4ae5,35ba7a32-775a-3743-8f49-4b28dfc63f5e	2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
a05e5e6e-a78e-31ae-b122-9be2920ea0e7	83710282-130a-339c-8035-e72d8d5a4fdf,c83dbd69-4813-3d5a-a042-ffcefe45e3c6,87f17247-330d-390f-ab02-8366de353eb8,3bee2ba6-e604-3052-b9ce-56c7e0102171,489068bb-511a-3bfb-8020-66d5ce56c590	1,1,1,1,1
7bde90b5-8710-3ef0-a088-d28abba6d38b	5374e05c-68a5-3b26-bcc6-effe00e45187,530b2c50-6719-3e52-9405-530e3df483f8,b80f50b4-a6ab-3248-a116-ba13ea96d084,330b8bcb-06c3-3952-a1aa-fba26adb75e3,a404fb8c-22cd-3755-a3e2-652f79004beb,23a7511f-ba73-3e1a-95e6-ecb20c2799e0,eda8d4a8-199e-3549-b9cd-1c7347a2f1a7,ee26d22b-136e-3ec1-ae06-c4d73001ad09,36b12c6b-5bc1-3c30-9209-83c185e53ee5,85134a7e-177d-304a-855b-88c6a663ea17,06338088-989f-3fc7-a093-215f6a02881b,e9ff7d21-c2e6-3aad-9782-0a008202b8b2,8e65aa28-b957-34b1-970d-d3b567a4a4e2,486ffbf2-17ff-3582-b992-c863e2a3be99,85c33a36-8d31-38de-b4fe-a802b11c8e0d,9a316b40-2acf-31f1-b9c9-1645e628bb34,d9a66251-240d-369c-bd8a-b1b59771d54a,9b7c1e73-1ba3-332f-aa9c-8f40ceb2204f,52231e92-250e-3ba3-b46a-68f705169a5d	9,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4d5420e3-fe10-3b32-9481-c63e8a71698f	4b94a0a8-764f-371d-9036-d07e9efda02c,4c53efbe-4fa4-3cfa-96e8-55a2d2a22c57,b31a0845-e935-306b-a5a3-a4a4d31995cc,e5ddbc18-0905-3ec0-a4d1-6f814724613d,73323cb7-7174-3589-a243-acf9e09965d8,7b5276cc-d27a-3872-8dd5-5307f579c66a,5f87a0d5-b402-38f7-a7fc-fef4fc12fd24,0dc95c22-838a-3abd-a0ed-d0dede9cfbf2,f0b912d8-b176-3b5f-8573-900ce7ebeb47,7d322dca-5ab9-3825-a4f4-ef5915f270eb,ffc5a29f-0e36-3a93-a363-5437f902fdfc,2d32138c-6d67-399f-87bb-178e73c15209,bd810d3c-0936-3e06-9db3-33780cb6fd7e,fc98f629-3015-38b6-b49b-df4616ff9a09,18e87bc1-6b6b-393a-a531-03cfdc9b9f54,2068505a-6d94-3e2c-9bac-88e5fad90a3f,8cf994ad-9c00-3794-a7d7-3cd62e05ff27,4ade8b4a-cc4d-34f4-9a01-832959ed7fbf,5d969056-5c3f-3e10-9f3f-c9fd14c01ca4,d5b68db3-ebb6-3980-8492-cf5782840eb8,0690301c-5fff-3858-a25d-3779a27d0708,4f70a142-4ea0-3d83-a295-9ef5d10bb95d,03418aa1-ce80-32cf-97e5-4fedc948fec2,95256357-2116-3d2c-a63a-caf97ddac337,0b92224a-3fbe-39d3-ac05-734f12280f20,2b3295c8-4265-3a70-b3fe-d747ed3e378c,6a843b2f-0421-370c-a4fc-534144b64a96,f9d05a7e-f2e8-3064-b68c-970bb5d74c28,c9729cc1-05e3-3b5f-a11c-e898118c75a4,1d9cfc7e-cd09-3dde-9171-b7fc684dd8df,dc9cf48a-a560-3294-beb0-6704efab90fc,a5f371e1-f7fe-3e26-8489-ddec7d6a302c	5,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
d6113dc9-d669-32e8-a1bd-ff90909e9c82	a43675d3-e386-332d-9496-decdc9d2b1fd,5733e515-2148-3354-87d6-2c46313f2b45,53008e51-43d3-3dc1-a0f1-3596f3585cf9,31345779-3cad-39c5-8b81-898a9fd5db06,56e56051-9494-3842-b687-33e767cd2f54,50737d25-c3a5-333e-a2d5-59d2bd822e02,21b48fce-7a7a-382f-a101-79bfc840fcd0,fc8b3b9a-65e8-3af2-b610-13ae5d24bf6f,a29b9b68-63e2-354a-90c1-50dbf8b107d3,5c507540-ae3c-3ea4-a2d7-d8b44bb18ae9,8e7d913f-1c64-3398-bd47-c3b9fd2317fe,43821d14-56a4-3877-8532-5f0f7fad0145,bf9010d5-d887-3af8-864c-065f55b1f3ad,acea3614-7208-3740-9902-ee41dbfcbb1b,e50ee861-6e36-3bc2-bef8-165996e5ea8f,9da38a67-e979-3cfe-a3b3-efce100e0cab,66b4229b-7fca-3151-a8a2-61084cad7e2a,6735fc06-93da-3dcd-9346-5567bfe66d9e,6e1e8a14-2622-308c-93fa-c8dc0c8e14ab,80685cd5-21a9-335d-be22-15b176121154,89b29267-f33f-388a-b218-5bf8a466fdc8,249c89a9-2fee-3e1f-8a14-f153feb6bc67,e8213a16-d6bf-301d-9d3b-2d6d34aa9776,21ccc3dc-2ce4-3bb8-b023-dd9e37eb252b,d46efb61-8d99-3810-a988-29d031d919a4,47c1e106-5aba-3565-b607-44657641d4dc,63cac259-e7e8-3d4d-93d8-e54c98c0766c,62480523-c943-3eac-8ac0-02a9a2862f27,64ccfc8d-8c3d-3369-904d-87213d9a4685,29c7ab70-219b-365a-bc1e-c76187ddbdbc,184715ad-9c65-3a9a-90ea-c2dc4565904a,1cabc8fe-765c-3ae1-9cc5-f98ae9c1e4f7,f80c5bb4-c804-3430-bca6-dfe5a349e6a7,6aa4686e-4a27-39ee-82b4-dd027fa06ba5,2b8afdb4-fdc9-346b-80fe-b062ccc942f1,a69fb6dd-b26b-3c2c-aefe-bc0f17037bd3,1627de4c-4bb8-3e17-a255-87ba6815b425,3b407739-9ff8-39e8-86d8-c3dc40d112bc,28248782-ae62-3c76-aa0d-1f0840d68387,ead5a5ec-994f-33e6-933e-d58b403a5d31,54f6cee0-6233-39a9-a726-ac33751f53ff,00bb0655-39ff-3c01-83df-22fa5e434d54,447821a3-6e6b-3e77-bfcc-eab7af381ec3,f065e992-8899-39a5-91ff-da6d3a4ef597,868f06e7-0a17-391a-a41c-df0e4bef5bc5,221beffb-9763-33b3-9c5d-326baca06867,b59a76b4-bb56-3783-8778-f7a6497abb1c,4f243023-aaa0-3a6b-949d-36f181cee99d,e7bb068e-6873-3356-9acb-896b7d1ddc16,b71e9a44-0e41-3657-a57f-2b05a69edd96,e77bf37b-c9f8-3bd5-9e9d-44f7212ff6d0,8592a053-25b6-3f7e-99a0-c0dc23daac4b,9fa6ae12-e617-3c96-a8ea-2703f196e5c1,4a841d84-0872-39a8-8c05-07d17ae8cac0,9cde4275-f566-3097-960b-3709861b61fe,6b7d0fdd-7fa9-3447-9f29-0db2d0d8c5b8,ef66fc27-7d60-326b-a718-fe06c77b684a,805867c2-0694-3809-8022-5b1b286b88c2,483f75e5-0614-3a37-af55-f43950572b71,a287ad0e-797b-364d-a43e-ac0e1c0df1e9,9a710816-ad60-38db-99fa-92e138447a25,ffde4f75-afd9-3b80-a25a-74471622c7d5,9265c459-92be-316e-9b6f-0cbb450449be,107462a9-570d-33e4-b081-c6be72a9c203,11875f63-916b-3448-b978-2a412d77f8cf,daec9cef-cada-3996-8eee-2256aeb9a991,8508d22f-814f-3260-8569-872de2dab3e9,f5e7b90f-8308-35f8-8084-957cb0f910da,a6bc2013-bb05-3a8c-a0a1-2d5de7c54714,8519047a-fe58-3c83-b44b-bc9e085fd83f,049d1f69-3ceb-35e6-b411-8812cdb73dcb,585f72ab-dc71-3797-9714-9b4622cf46e0,cfb51afc-88c7-3f85-b540-585c9c9f9461,b3d4ad1c-5c34-3b11-9170-6da00267ce2a,b2be21cd-66ee-36ee-b246-1904098d0d0a	11,9,7,7,6,6,4,4,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227f76d1-22b8-30e6-a93e-3d1d4684691b	d79e11ca-2d0b-321c-9862-3e1d6e3c16ec,561fef17-4412-317d-af14-c240dfa6c604,fb74c45d-e582-3f95-90ee-12065f55deab,9a96803a-cee8-3876-b71b-cc63bc3b923d,c79ec9c2-0f66-3a0b-9d4b-83e0ea6c72ad,9ca0df13-ccc6-3878-880e-73043a04f0c0	1,1,1,1,1,1
407fd51b-0732-3138-bd8c-179df95331bb	d1e8178e-e78e-390a-99a0-a1ad45d58175,7a0a92f2-ad3e-3eb7-8b25-e0ccd8919cf6,521e600e-4d9a-3cdb-ad8e-2ec88b3ffb53,078a392d-c4f6-32f6-841d-45aa7fb110e9,22035a70-ff84-3cdc-9fe0-0a082175e5cc,3b13b480-01d6-3a1c-813f-80005dbe332f,48d9fb2a-fdce-319e-beff-d93b43811076,ff2ebee1-fc8a-39ed-baa4-e8f02cfe1ec2,99a3a169-a555-3e5c-aafb-e2470453b3f7,76a17a81-a2d9-38ab-9b18-50b7a2f1c21f,4264f980-4aa1-3f46-8a0d-2a9d60cbc67a,0de9deb5-0938-3949-a23c-220a4e461f86,fb7b0624-1432-3db3-8551-c1b196d69049,481443b1-4dd7-37d0-949b-f356dae5d72e,9265c459-92be-316e-9b6f-0cbb450449be,2b4a0349-6f61-31c9-9157-efadbb160f73,487fc3ab-c524-32da-b1ab-23583edf33e9,cb4b9e56-b34a-345e-873e-475ba0b9a57f,6499112c-982a-33f8-91bf-077baf7f20fe,748976e9-289b-3595-9255-dea5da641a31,b4b64f06-cdc4-3bc6-8fd9-ab2b2a87eff9,5c9359a7-1549-3df9-9faf-26a4bd9d44b7,5987b6b8-86ce-3639-a7f3-73daecd91b31,11d98c67-11d0-3b27-a037-3352e01ff185,43df9b68-411b-396a-bb41-cb60d52c54d8,7e888d53-810e-35cb-9e81-962b76e255c5,0b4388ed-552b-3a48-844f-76fe7968eb3a,f63c5403-ebf9-394b-920b-8a9c556cd3d4,dc5ca4bf-5d88-3b3b-acaf-7fe1fa4e6f64,7325a4b1-ccbc-3c33-9f83-3523984ecb8e,6700a47e-3df2-3d12-84b6-19c746cfe031,7a0500dd-8e86-3236-b665-4fc4477f79df,410128d2-ad22-32bd-8713-211a4d173bc9	6,5,5,4,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
043433e2-165a-3fbb-b17a-ce6e9671d579	83ddd527-7ea1-38b9-affc-cebf643ec171,66422412-77eb-37b2-9545-3453a8ef5846,3c5828d6-cf25-3cba-a414-f7327ecf4ee5,1cde9101-20d2-370d-9d92-f99e66ca569b,92f7c1da-b337-3689-936f-b959ee716233,179b8bba-9b26-3fc9-b147-a7369fd601d3,d283b1f3-ea20-3c7c-8fbd-e33a2c6523ae,d9649ecb-865d-39ce-a0f7-aa39d49907ec,0c746eb1-fc02-3336-bd4b-ec9a37e4a589,f5e4ea5e-bb1e-3e19-a843-33ad89f702ef,1ba76910-68bc-3f29-86b0-2ecf2990562c,473c4205-ce2a-3807-add6-63c394fbbb85,43852a16-51f8-34a1-8d61-3abd95675d70,f9cf1cc3-114c-3e00-a95f-466d2973b5ca,c2e9b2eb-5e84-3485-a070-549be445660a,073e242b-bf39-34e5-b823-12d19d437beb,bea7e0dc-5775-3c52-b459-6028561a2a62,a6752c1e-1171-37cb-9952-041c8f856297,66e7ee18-8dbc-3ed1-8843-118a4e60ee09,ca837725-0783-33dd-99fe-39d05cc846bf	3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
01e7897d-ffb9-33d9-a069-daa00e902223	c75966d4-7728-3ea1-ad2e-5b42346e65a5,af4a6901-fa27-3202-93c7-cd3011c6744c,e91ef944-da61-3112-bbb4-b4a04cd28998,1a146bdb-f9a1-3be1-b62b-37d9940d8c76,c2ab30a6-227c-3e8e-8636-178156b8efb8,7a754963-318b-32e3-afa3-31fb4ce6f01b,6c1d47e0-b822-3f7d-8d4c-880ee0d55567,6dbe4eb6-801a-38a0-bebb-23d67bba682f,be371fae-4b5e-3961-b642-f8c096cd4ee3	3,2,2,2,1,1,1,1,1
cf09e34a-ae3c-37e8-843b-bc4e2cbca8cb	c02a4931-7aab-3c8a-b456-c103438e2bd5,9c39adf4-ff31-3cab-9d66-5ff5515e0357,c8924b02-06be-3051-9302-9d973633f475,847f411c-3ac2-3560-8689-ccf276455bb9,acbb02e1-7e2a-3210-a3b3-5c9788bcb326,29162d45-d02c-3a30-8449-ac5ccb04e153,8fc0661e-6612-3718-93e1-9a606d3075ab,39331546-d0a5-30f3-a93c-b2d32c2b3067,788e0148-667e-3ea7-8a41-f7171abca201,85b28df9-6e5c-325f-baa1-f1c404fa4988,3344cac7-52b6-3a12-bf1c-a37e6fa4e6a8,b80c6563-41b2-3757-8866-850f57203737,bc8cba56-5413-35ff-9cd5-1ab03957bd5c,a88cb27e-d7ce-3ab8-87f5-674156f4ec01	1,1,1,1,1,1,1,1,1,1,1,1,1,1
2b463c9f-9be2-33a2-ac18-9fe9a9224859	711fde3c-470d-3f78-bf76-ee2be6d40003,54dd1d21-e9b0-3e06-9529-59c3bbce1f40,c7715aa1-17be-3822-b754-5c8469e7cef2,a27adcba-8af2-323a-a22f-f1bc74788578,cef718b5-a20d-3f9e-862c-e246b71d0611,907027b2-a211-37e6-b74a-4da1840859b6,835680c5-a610-356e-8f11-0056bb189390,3e4dda9e-176f-3ab3-a9af-a5046d10656a,936a1755-e2eb-3b12-adba-c8ac07d37246,6dc23fa0-a939-3dd3-8421-eae5e573c86f,8150e4e1-8e38-3392-ae32-9ef4b269498e,f77c6c5d-28df-3347-b1f4-583602c63b5a,3ae688ab-172d-3dab-8728-b0f22c1e8888	1,1,1,1,1,1,1,1,1,1,1,1,1
8d07e43d-9d53-327b-8870-4294d4f2f02b	ba3f427f-c548-30a7-a3b4-0b0e31c074b4,4f567bea-682a-3123-b29c-6cd5b0a45fab,e17f71df-3718-31f6-af29-bcd1895c9745,e0d90c35-f021-323f-a865-377953c7f65d,3435180b-5734-39d7-896e-0cb61d32a17f,9dcc5778-62ee-319c-9063-3b7b92b8a838,0c447a84-240f-3189-b6ae-4f5c6ca9b211,5dbd8219-3e65-373c-8766-4c616812cacf,de368624-490e-3351-994f-0cfee33e7f85,1bd1d439-b321-3b4f-9e13-4b0fb6e877fd,bce30ad6-907c-3148-b4f2-15e480f3e251,9e5b52fb-1722-30e2-ad10-7718db0d468c,538d9a63-602b-308e-8c1a-5a13ca7b9585,9bfc5456-e782-3b26-ba9d-196482f44cbf,26e994e9-7f85-3d60-bc32-21a51ff0d84f,5ecbab17-7f97-395c-acef-18f2085799ea	4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1
fc47a331-d9e2-3661-b2d9-406b869a5aa8	5e0eca2d-289f-3d97-ba5b-94c63fcfcebc,282b6256-a2fe-3e26-b2e9-7f0d4ade20d6,d424e3b3-c49e-3b41-b6f6-0541ac17f1a3,8a7b9719-e1a6-3d19-8f11-efca82a06a24,c750ef81-a668-3175-872a-04f4cbd1afea,cfd44777-3ee4-3929-ad98-5f885bdf33db,d2c5d6b1-f311-307d-b40a-b3ca34d10434,860e2ace-0ced-3b4e-836e-3137162340da,b9a6e740-4716-3d09-b860-5dec5c60619e,c6d3085e-46f8-304d-a746-0a22d546f663,0fdbf5b0-8a55-3032-95e9-b9da1b0c6364,065a38b8-68dd-3c70-886a-6543916af32b,d6795516-b761-3934-8806-cba19ef08ac4,f3e0374f-1238-3419-b39e-bdcb0e2dc256,b28e0d0c-34c6-3d70-a16f-dd6a9a81cbd1,f30c5d4d-6e29-3b94-87f9-c5a484c4c0a7,108b673c-035b-31c8-9537-0dd1b913216b,cb3cd2b0-14ce-352a-94bb-bd15608b2cbb,83acbe11-2ef6-35a3-9062-d2cb98c8366a,17a088e0-69b7-36b6-95f5-3742d6cd4f0a,ee56fa78-7a36-3615-9af6-9cd45fab2724,a90d6a9c-bbd5-3c0e-a599-0a91cc4e53ba,d70979b7-7678-35c2-b063-9454d80ed607,267fb321-726a-354b-bee4-d4194baec03c,65cdb224-9154-3c47-8661-6a630ef3a9b4,6d603696-d804-3815-a459-82b017fdd0b7,72bf7eb8-ba7e-3231-bbfd-048a08086b12,8f2bd00c-bab0-32b1-a6a4-5a11547c9729,654a1eb0-9f84-30c3-823a-d733a0417db0,2e920d46-68c7-38d3-9ecd-430295c23147,b2214a28-188d-3b9b-bf47-dd58f62ecc0b,00784bb1-7d1d-3d6d-8751-a601365ca8f7,d16e0a9a-216d-38dd-bc77-0a45a68e60e7,d588a4fd-8c8d-34a7-a706-af298da83519,674611e0-69fb-3371-a9fc-01b0b13337fc,e87c7b7d-5e49-314e-a5ee-9bb17e40e7c2,e87abefe-2329-3eae-b886-844bf6ef4641,e34c42b1-2105-32a9-9c19-9a55d5986658,8c5cd8eb-f023-345c-8bb8-286568d2a5dc,2cf33e15-7182-3bda-b576-19c238bd50d2,5124c9fb-1cb0-3767-8bb3-c4f583c7d36b,63a16e2c-ee34-3db2-acfd-07ff0b2a1076,1dfbc5a4-d351-3652-a70a-fb5ef8669d6a,9dd9fb35-2f9e-3e0c-b466-9eeac9c8a0c4,3d7c12f4-ab93-3904-8a98-2d5d35ffda06,ed76c38c-95e5-359c-9fb8-bc929f2197a3,37624fc0-e4ae-397d-bab2-c4528f3745d3,a4a926c7-5305-30d7-9202-49320b7ade8b,b1fea551-c87d-35f3-977f-cc77c55fcfd8,08d6927d-d815-37c8-bac6-ede01cb005c3,3a64500e-a83a-32d1-8d2b-92489ec4c8ee,4305df97-1cde-3512-a696-4569f05dfea2,79012541-7983-36d5-8877-58db94b91a56,452b26dd-5dba-3757-8cfd-1931fa67db61,ca875036-9da1-3bed-ae89-bb0db3935cc0,4aea4ecc-d9aa-3ead-b38b-a44341361568,c3fdcb1a-467b-30b0-a799-cb17187f72d5,56f86b9f-b358-34e8-9743-7a1231ac3c0e,4bba7935-b662-31a4-ada8-0ebe71755772,fb5bcc63-858c-3f7b-8024-7e4e551f7285	7,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
